trialsN,participant,trials.label,trials.cue,trials.thisRepN,trials.thisN,signalOpacity,trials.response,trialsStair
108,6,high_opac_v,Valid,37.0,108.0,0.0,1.0,37
109,6,low_opac_v,Valid,37.0,109.0,0.0,1.0,37
110,6,low_opac_i,Invalid,37.0,110.0,0.0,1.0,37
111,6,high_opac_v,Valid,38.0,111.0,0.0932312787465813,1.0,38
112,6,low_opac_v,Valid,38.0,112.0,0.0766224652131514,1.0,38
113,6,low_opac_i,Invalid,38.0,113.0,0.0,1.0,38
114,6,high_opac_v,Valid,39.0,114.0,0.0,1.0,39
115,6,low_opac_i,Invalid,39.0,115.0,0.0,1.0,39
116,6,low_opac_v,Valid,39.0,116.0,0.0742459197262518,0.0,39
117,6,low_opac_i,Invalid,40.0,117.0,0.0765308440774037,1.0,40
118,6,high_opac_v,Valid,40.0,118.0,0.0,1.0,40
119,6,low_opac_v,Valid,40.0,119.0,0.0,1.0,40
120,6,low_opac_i,Invalid,41.0,120.0,0.0744788376282095,1.0,41
121,6,high_opac_v,Valid,41.0,121.0,0.0868666326661192,1.0,41
122,6,low_opac_v,Valid,41.0,122.0,0.0,1.0,41
123,6,low_opac_v,Valid,42.0,123.0,0.0790508568021964,1.0,42
124,6,high_opac_v,Valid,42.0,124.0,0.0,0.0,42
125,6,low_opac_i,Invalid,42.0,125.0,0.0,0.0,42
126,6,low_opac_v,Valid,43.0,126.0,0.0768839588608204,1.0,43
127,6,high_opac_v,Valid,43.0,127.0,0.0,1.0,43
128,6,low_opac_i,Invalid,43.0,128.0,0.0804663099951256,0.0,43
129,6,high_opac_v,Valid,44.0,129.0,0.0,1.0,44
130,6,low_opac_i,Invalid,44.0,130.0,0.0884120589230264,1.0,44
131,6,low_opac_v,Valid,44.0,131.0,0.074829812385087,0.0,44
132,6,low_opac_i,Invalid,45.0,132.0,0.0865368409996449,1.0,45
133,6,low_opac_v,Valid,45.0,133.0,0.0830247315836548,1.0,45
134,6,high_opac_v,Valid,45.0,134.0,0.0887524463767749,1.0,45
135,6,low_opac_i,Invalid,46.0,135.0,0.0847508435535175,1.0,46
136,6,high_opac_v,Valid,46.0,136.0,0.0869758522237997,1.0,46
137,6,low_opac_v,Valid,46.0,137.0,0.0,1.0,46
138,6,low_opac_v,Valid,47.0,138.0,0.0789723227174326,1.0,47
139,6,low_opac_i,Invalid,47.0,139.0,0.0828765772953928,1.0,47
140,6,high_opac_v,Valid,47.0,140.0,0.0,1.0,47
141,6,low_opac_i,Invalid,48.0,141.0,0.0810460929026218,1.0,48
142,6,high_opac_v,Valid,48.0,142.0,0.0,0.0,48
143,6,low_opac_v,Valid,48.0,143.0,0.0770706354655605,1.0,48
144,6,low_opac_v,Valid,49.0,144.0,0.0752614588861639,1.0,49
145,6,low_opac_i,Invalid,49.0,145.0,0.079245691566522,1.0,49
146,6,high_opac_v,Valid,49.0,146.0,0.0,1.0,49
147,6,low_opac_i,Invalid,50.0,147.0,0.0775343821299864,1.0,50
148,6,high_opac_v,Valid,50.0,148.0,0.0886623640657952,1.0,50
149,6,low_opac_v,Valid,50.0,149.0,0.0735199595594685,1.0,50
150,6,low_opac_i,Invalid,51.0,150.0,0.0,1.0,51
151,6,low_opac_v,Valid,51.0,151.0,0.0,1.0,51
152,6,high_opac_v,Valid,51.0,152.0,0.0870699016563807,1.0,51
153,6,high_opac_v,Valid,52.0,153.0,0.0855502993270696,1.0,52
154,6,low_opac_i,Invalid,52.0,154.0,0.0743423065655826,1.0,52
155,6,low_opac_v,Valid,52.0,155.0,0.0,1.0,52
156,6,low_opac_v,Valid,53.0,156.0,0.0,1.0,53
157,6,low_opac_i,Invalid,53.0,157.0,0.0,1.0,53
158,6,high_opac_v,Valid,53.0,158.0,0.0,1.0,53
159,6,high_opac_v,Valid,54.0,159.0,0.0,1.0,54
160,6,low_opac_i,Invalid,54.0,160.0,0.0710599328829968,0.0,54
161,6,low_opac_v,Valid,54.0,161.0,0.06639675649448,0.0,54
162,6,low_opac_i,Invalid,55.0,162.0,0.0,0.0,55
163,6,high_opac_v,Valid,55.0,163.0,0.0810032948840656,1.0,55
164,6,low_opac_v,Valid,55.0,164.0,0.0734837602429028,1.0,55
165,6,low_opac_i,Invalid,56.0,165.0,0.0,0.0,56
166,6,low_opac_v,Valid,56.0,166.0,0.0,1.0,56
167,6,high_opac_v,Valid,56.0,167.0,0.0,1.0,56
168,6,low_opac_i,Invalid,57.0,168.0,0.089566776759505,0.0,57
169,6,high_opac_v,Valid,57.0,169.0,0.0,1.0,57
170,6,low_opac_v,Valid,57.0,170.0,0.0701945801645573,1.0,57
171,6,high_opac_v,Valid,58.0,171.0,0.0766604464565278,1.0,58
172,6,low_opac_i,Invalid,58.0,172.0,0.0,1.0,58
173,6,low_opac_v,Valid,58.0,173.0,0.0685896302184246,1.0,58
174,6,low_opac_v,Valid,59.0,174.0,0.0670640383941946,0.0,59
175,6,low_opac_i,Invalid,59.0,175.0,0.0,1.0,59
176,6,high_opac_v,Valid,59.0,176.0,0.0753341075317035,1.0,59
177,6,low_opac_i,Invalid,60.0,177.0,0.0927584401737353,1.0,60
178,6,low_opac_v,Valid,60.0,178.0,0.0,1.0,60
179,6,high_opac_v,Valid,60.0,179.0,0.0740482102158717,0.0,60
180,6,low_opac_i,Invalid,61.0,180.0,0.0913588977212027,1.0,61
181,6,high_opac_v,Valid,61.0,181.0,0.079369439386739,0.0,61
182,6,low_opac_v,Valid,61.0,182.0,0.0,0.0,61
183,6,low_opac_v,Valid,62.0,183.0,0.0777074790387651,1.0,62
184,6,low_opac_i,Invalid,62.0,184.0,0.0,1.0,62
185,6,high_opac_v,Valid,62.0,185.0,0.0,1.0,62
186,6,high_opac_v,Valid,63.0,186.0,0.0,1.0,63
187,6,low_opac_v,Valid,63.0,187.0,0.0,1.0,63
188,6,low_opac_i,Invalid,63.0,188.0,0.0,1.0,63
189,6,low_opac_i,Invalid,64.0,189.0,0.0873272074298691,0.0,64
190,6,low_opac_v,Valid,64.0,190.0,0.0,0.0,64
191,6,high_opac_v,Valid,64.0,191.0,0.0,1.0,64
192,6,high_opac_v,Valid,65.0,192.0,0.0809267825965142,0.0,65
193,6,low_opac_v,Valid,65.0,193.0,0.0,1.0,65
194,6,low_opac_i,Invalid,65.0,194.0,0.0,1.0,65
195,6,low_opac_i,Invalid,66.0,195.0,0.0914794169328191,1.0,66
196,6,high_opac_v,Valid,66.0,196.0,0.0,1.0,66
197,6,low_opac_v,Valid,66.0,197.0,0.0794586930739395,1.0,66
198,6,low_opac_v,Valid,67.0,198.0,0.0,1.0,67
199,6,low_opac_i,Invalid,67.0,199.0,0.0901994017423905,1.0,67
200,6,high_opac_v,Valid,67.0,200.0,0.0,1.0,67
201,6,low_opac_v,Valid,68.0,201.0,0.0,1.0,68
202,6,high_opac_v,Valid,68.0,202.0,0.0,1.0,68
203,6,low_opac_i,Invalid,68.0,203.0,0.0,1.0,68
204,6,high_opac_v,Valid,69.0,204.0,0.0,1.0,69
205,6,low_opac_i,Invalid,69.0,205.0,0.0,1.0,69
206,6,low_opac_v,Valid,69.0,206.0,0.0,1.0,69
207,6,low_opac_i,Invalid,70.0,207.0,0.086593465326752,1.0,70
208,6,low_opac_v,Valid,70.0,208.0,0.0,1.0,70
209,6,high_opac_v,Valid,70.0,209.0,0.0,1.0,70
210,6,low_opac_v,Valid,71.0,210.0,0.0732460889397916,1.0,71
211,6,high_opac_v,Valid,71.0,211.0,0.0,1.0,71
212,6,low_opac_i,Invalid,71.0,212.0,0.0854833162579146,1.0,71
213,6,low_opac_v,Valid,72.0,213.0,0.0,1.0,72
214,6,low_opac_i,Invalid,72.0,214.0,0.0844032523901969,1.0,72
215,6,high_opac_v,Valid,72.0,215.0,0.0,1.0,72
216,6,high_opac_v,Valid,73.0,216.0,0.0777203223405865,1.0,73
217,6,low_opac_v,Valid,73.0,217.0,0.0707774553320486,1.0,73
218,6,low_opac_i,Invalid,73.0,218.0,0.0,1.0,73
219,6,low_opac_v,Valid,74.0,219.0,0.0695439557814932,1.0,74
220,6,high_opac_v,Valid,74.0,220.0,0.0766565689115105,1.0,74
221,6,low_opac_i,Invalid,74.0,221.0,0.0821102457328379,1.0,74
222,6,low_opac_i,Invalid,75.0,222.0,0.0809755672116391,1.0,75
223,6,high_opac_v,Valid,75.0,223.0,0.0,0.0,75
224,6,low_opac_v,Valid,75.0,224.0,0.0,1.0,75
0,7,low_opac_i,Invalid,1.0,0.0,0.0,0.0,1
1,7,low_opac_v,Valid,1.0,1.0,0.4,1.0,1
2,7,high_opac_v,Valid,1.0,2.0,0.0,0.0,1
3,7,low_opac_i,Invalid,2.0,3.0,1.0,1.0,2
4,7,high_opac_v,Valid,2.0,4.0,1.0,1.0,2
5,7,low_opac_v,Valid,2.0,5.0,0.01,0.0,2
6,7,high_opac_v,Valid,3.0,6.0,0.0,1.0,3
7,7,low_opac_v,Valid,3.0,7.0,0.0,0.0,3
8,7,low_opac_i,Invalid,3.0,8.0,0.0,1.0,3
9,7,low_opac_i,Invalid,4.0,9.0,0.6973591848232542,1.0,4
10,7,low_opac_v,Valid,4.0,10.0,0.4916057657997278,1.0,4
11,7,high_opac_v,Valid,4.0,11.0,0.0,1.0,4
12,7,low_opac_i,Invalid,5.0,12.0,0.0,1.0,5
13,7,low_opac_v,Valid,5.0,13.0,0.4413846231900958,1.0,5
14,7,high_opac_v,Valid,5.0,14.0,0.0,1.0,5
15,7,low_opac_i,Invalid,6.0,15.0,0.5683883945097726,0.0,6
16,7,low_opac_v,Valid,6.0,16.0,0.4104914151614623,1.0,6
17,7,high_opac_v,Valid,6.0,17.0,0.2346279982429363,1.0,6
18,7,high_opac_v,Valid,7.0,18.0,0.0,0.0,7
19,7,low_opac_i,Invalid,7.0,19.0,0.0,0.0,7
20,7,low_opac_v,Valid,7.0,20.0,0.0,1.0,7
21,7,high_opac_v,Valid,8.0,21.0,0.2904280475998494,1.0,8
22,7,low_opac_v,Valid,8.0,22.0,0.0,0.0,8
23,7,low_opac_i,Invalid,8.0,23.0,0.7561082803758197,1.0,8
24,7,high_opac_v,Valid,9.0,24.0,0.2669803445880432,1.0,9
25,7,low_opac_v,Valid,9.0,25.0,0.0,0.0,9
26,7,low_opac_i,Invalid,9.0,26.0,0.7380476386413269,1.0,9
27,7,high_opac_v,Valid,10.0,27.0,0.2484240096994542,1.0,10
28,7,low_opac_v,Valid,10.0,28.0,0.4678672377916509,1.0,10
29,7,low_opac_i,Invalid,10.0,29.0,0.723082885463243,1.0,10
30,7,high_opac_v,Valid,11.0,30.0,0.0,0.0,11
31,7,low_opac_i,Invalid,11.0,31.0,0.7098279185756967,1.0,11
32,7,low_opac_v,Valid,11.0,32.0,0.0,1.0,11
33,7,high_opac_v,Valid,12.0,33.0,0.0,0.0,12
34,7,low_opac_v,Valid,12.0,34.0,0.4476014487129777,1.0,12
35,7,low_opac_i,Invalid,12.0,35.0,0.0,1.0,12
36,7,high_opac_v,Valid,13.0,36.0,0.3210814486085221,1.0,13
37,7,low_opac_i,Invalid,13.0,37.0,0.6884219296428065,1.0,13
38,7,low_opac_v,Valid,13.0,38.0,0.4391869000782624,1.0,13
39,7,low_opac_v,Valid,14.0,39.0,0.0,1.0,14
40,7,high_opac_v,Valid,14.0,40.0,0.3111560920431603,1.0,14
41,7,low_opac_i,Invalid,14.0,41.0,0.67925367048236,1.0,14
42,7,low_opac_i,Invalid,15.0,42.0,0.0,0.0,15
43,7,low_opac_v,Valid,15.0,43.0,0.4242701781880446,1.0,15
44,7,high_opac_v,Valid,15.0,44.0,0.0,1.0,15
45,7,low_opac_i,Invalid,16.0,45.0,0.700255706597382,1.0,16
46,7,low_opac_v,Valid,16.0,46.0,0.4174261008814985,1.0,16
47,7,high_opac_v,Valid,16.0,47.0,0.2943080206506797,1.0,16
48,7,high_opac_v,Valid,17.0,48.0,0.2868416609549952,1.0,17
49,7,low_opac_v,Valid,17.0,49.0,0.4113967099318381,1.0,17
50,7,low_opac_i,Invalid,17.0,50.0,0.6935584859144772,0.0,17
51,7,low_opac_v,Valid,18.0,51.0,0.0,1.0,18
52,7,low_opac_i,Invalid,18.0,52.0,0.7169256001097426,1.0,18
53,7,high_opac_v,Valid,18.0,53.0,0.2803585056413565,1.0,18
54,7,high_opac_v,Valid,19.0,54.0,0.274137879811257,1.0,19
55,7,low_opac_i,Invalid,19.0,55.0,0.0,1.0,19
56,7,low_opac_v,Valid,19.0,56.0,0.0,1.0,19
57,7,low_opac_i,Invalid,20.0,57.0,0.0,0.0,20
58,7,high_opac_v,Valid,20.0,58.0,0.0,0.0,20
59,7,low_opac_v,Valid,20.0,59.0,0.0,0.0,20
60,7,high_opac_v,Valid,21.0,60.0,0.2895898671801248,1.0,21
61,7,low_opac_i,Invalid,21.0,61.0,0.0,1.0,21
62,7,low_opac_v,Valid,21.0,62.0,0.0,1.0,21
63,7,low_opac_i,Invalid,22.0,63.0,0.721573891264931,1.0,22
64,7,low_opac_v,Valid,22.0,64.0,0.0,0.0,22
65,7,high_opac_v,Valid,22.0,65.0,0.2846639665503711,1.0,22
66,7,low_opac_v,Valid,23.0,66.0,0.0,0.0,23
67,7,high_opac_v,Valid,23.0,67.0,0.0,0.0,23
68,7,low_opac_i,Invalid,23.0,68.0,0.0,0.0,23
69,7,low_opac_v,Valid,24.0,69.0,0.0,0.0,24
70,7,high_opac_v,Valid,24.0,70.0,0.0,0.0,24
71,7,low_opac_i,Invalid,24.0,71.0,0.7339009171310847,1.0,24
72,7,low_opac_i,Invalid,25.0,72.0,0.7298273878222072,1.0,25
73,7,high_opac_v,Valid,25.0,73.0,0.0,1.0,25
74,7,low_opac_v,Valid,25.0,74.0,0.4565337257776584,1.0,25
75,7,low_opac_v,Valid,26.0,75.0,0.0,1.0,26
76,7,low_opac_i,Invalid,26.0,76.0,0.7260930147139224,1.0,26
77,7,high_opac_v,Valid,26.0,77.0,0.0,1.0,26
78,7,low_opac_i,Invalid,27.0,78.0,0.7226538772186117,1.0,27
79,7,high_opac_v,Valid,27.0,79.0,0.3061965531708019,1.0,27
80,7,low_opac_v,Valid,27.0,80.0,0.449585772706774,1.0,27
81,7,low_opac_i,Invalid,28.0,81.0,0.0,0.0,28
82,7,low_opac_v,Valid,28.0,82.0,0.0,0.0,28
83,7,high_opac_v,Valid,28.0,83.0,0.302760107849587,1.0,28
84,7,low_opac_v,Valid,29.0,84.0,0.0,0.0,29
85,7,low_opac_i,Invalid,29.0,85.0,0.0,1.0,29
86,7,high_opac_v,Valid,29.0,86.0,0.0,0.0,29
87,7,low_opac_i,Invalid,30.0,87.0,0.0,1.0,30
88,7,high_opac_v,Valid,30.0,88.0,0.0,1.0,30
89,7,low_opac_v,Valid,30.0,89.0,0.471427351720152,1.0,30
90,7,low_opac_i,Invalid,31.0,90.0,0.0,1.0,31
91,7,low_opac_v,Valid,31.0,91.0,0.0,0.0,31
92,7,high_opac_v,Valid,31.0,92.0,0.3092322906046951,1.0,31
93,7,low_opac_v,Valid,32.0,93.0,0.4799332902454281,1.0,32
94,7,high_opac_v,Valid,32.0,94.0,0.0,1.0,32
95,7,low_opac_i,Invalid,32.0,95.0,0.7233732361300331,1.0,32
96,7,high_opac_v,Valid,33.0,96.0,0.0,1.0,33
97,7,low_opac_i,Invalid,33.0,97.0,0.7204748975068309,1.0,33
98,7,low_opac_v,Valid,33.0,98.0,0.0,1.0,33
99,7,low_opac_v,Valid,34.0,99.0,0.0,1.0,34
100,7,high_opac_v,Valid,34.0,100.0,0.0,0.0,34
101,7,low_opac_i,Invalid,34.0,101.0,0.0,0.0,34
102,7,low_opac_i,Invalid,35.0,102.0,0.7285125819519411,1.0,35
103,7,low_opac_v,Valid,35.0,103.0,0.0,0.0,35
104,7,high_opac_v,Valid,35.0,104.0,0.0,0.0,35
105,7,high_opac_v,Valid,36.0,105.0,0.0,0.0,36
106,7,low_opac_v,Valid,36.0,106.0,0.4818510320853096,1.0,36
107,7,low_opac_i,Invalid,36.0,107.0,0.7260267235762181,1.0,36
108,7,high_opac_v,Valid,37.0,108.0,0.332017419233163,1.0,37
109,7,low_opac_i,Invalid,37.0,109.0,0.0,1.0,37
110,7,low_opac_v,Valid,37.0,110.0,0.4793682619637012,1.0,37
111,7,high_opac_v,Valid,38.0,111.0,0.0,1.0,38
112,7,low_opac_i,Invalid,38.0,112.0,0.7212289130113199,1.0,38
113,7,low_opac_v,Valid,38.0,113.0,0.0,1.0,38
114,7,low_opac_i,Invalid,39.0,114.0,0.0,0.0,39
115,7,low_opac_v,Valid,39.0,115.0,0.474862799124646,1.0,39
116,7,high_opac_v,Valid,39.0,116.0,0.327100182468401,1.0,39
117,7,low_opac_v,Valid,40.0,117.0,0.472597141536143,1.0,40
118,7,low_opac_i,Invalid,40.0,118.0,0.7280590965498406,1.0,40
119,7,high_opac_v,Valid,40.0,119.0,0.324867463032671,1.0,40
120,7,low_opac_v,Valid,41.0,120.0,0.4704005668128995,1.0,41
121,7,high_opac_v,Valid,41.0,121.0,0.0,0.0,41
122,7,low_opac_i,Invalid,41.0,122.0,0.0,1.0,41
123,7,low_opac_v,Valid,42.0,123.0,0.0,1.0,42
124,7,high_opac_v,Valid,42.0,124.0,0.0,1.0,42
125,7,low_opac_i,Invalid,42.0,125.0,0.7239126690317557,1.0,42
126,7,low_opac_i,Invalid,43.0,126.0,0.7217896464643245,1.0,43
127,7,low_opac_v,Valid,43.0,127.0,0.4663095056015566,1.0,43
128,7,high_opac_v,Valid,43.0,128.0,0.3290658092901791,1.0,43
129,7,high_opac_v,Valid,44.0,129.0,0.0,1.0,44
130,7,low_opac_i,Invalid,44.0,130.0,0.719712675390773,1.0,44
131,7,low_opac_v,Valid,44.0,131.0,0.4644256887856217,1.0,44
132,7,low_opac_v,Valid,45.0,132.0,0.4624498321075514,1.0,45
133,7,low_opac_i,Invalid,45.0,133.0,0.7177302002147972,1.0,45
134,7,high_opac_v,Valid,45.0,134.0,0.0,1.0,45
135,7,low_opac_i,Invalid,46.0,135.0,0.7158560274113591,1.0,46
136,7,low_opac_v,Valid,46.0,136.0,0.0,0.0,46
137,7,high_opac_v,Valid,46.0,137.0,0.0,1.0,46
138,7,low_opac_v,Valid,47.0,138.0,0.4679381356806332,1.0,47
139,7,high_opac_v,Valid,47.0,139.0,0.0,0.0,47
140,7,low_opac_i,Invalid,47.0,140.0,0.7140624386329777,1.0,47
141,7,high_opac_v,Valid,48.0,141.0,0.3287624688960791,1.0,48
142,7,low_opac_i,Invalid,48.0,142.0,0.7121693978735588,1.0,48
143,7,low_opac_v,Valid,48.0,143.0,0.4661946160284008,1.0,48
144,7,low_opac_v,Valid,49.0,144.0,0.0,1.0,49
145,7,low_opac_i,Invalid,49.0,145.0,0.0,1.0,49
146,7,high_opac_v,Valid,49.0,146.0,0.0,0.0,49
147,7,low_opac_v,Valid,50.0,147.0,0.0,1.0,50
148,7,low_opac_i,Invalid,50.0,148.0,0.7084981848423584,1.0,50
149,7,high_opac_v,Valid,50.0,149.0,0.3344377213797275,1.0,50
150,7,high_opac_v,Valid,51.0,150.0,0.3326448549563802,1.0,51
151,7,low_opac_v,Valid,51.0,151.0,0.4610528094207907,1.0,51
152,7,low_opac_i,Invalid,51.0,152.0,0.0,1.0,51
153,7,low_opac_i,Invalid,52.0,153.0,0.0,1.0,52
154,7,low_opac_v,Valid,52.0,154.0,0.4593581434389657,1.0,52
155,7,high_opac_v,Valid,52.0,155.0,0.3308909384778459,1.0,52
156,7,low_opac_i,Invalid,53.0,156.0,0.0,1.0,53
157,7,low_opac_v,Valid,53.0,157.0,0.4577442420448728,1.0,53
158,7,high_opac_v,Valid,53.0,158.0,0.3291700251103159,1.0,53
159,7,high_opac_v,Valid,54.0,159.0,0.0,0.0,54
160,7,low_opac_i,Invalid,54.0,160.0,0.0,1.0,54
161,7,low_opac_v,Valid,54.0,161.0,0.0,0.0,54
162,7,low_opac_v,Valid,55.0,162.0,0.0,1.0,55
163,7,high_opac_v,Valid,55.0,163.0,0.3342537240530848,1.0,55
164,7,low_opac_i,Invalid,55.0,164.0,0.0,0.0,55
165,7,low_opac_i,Invalid,56.0,165.0,0.7066733359021473,1.0,56
166,7,low_opac_v,Valid,56.0,166.0,0.0,1.0,56
167,7,high_opac_v,Valid,56.0,167.0,0.3326468424009056,1.0,56
168,7,low_opac_i,Invalid,57.0,168.0,0.7051994828811362,1.0,57
169,7,low_opac_v,Valid,57.0,169.0,0.0,0.0,57
170,7,high_opac_v,Valid,57.0,170.0,0.0,0.0,57
171,7,high_opac_v,Valid,58.0,171.0,0.0,0.0,58
172,7,low_opac_i,Invalid,58.0,172.0,0.0,0.0,58
173,7,low_opac_v,Valid,58.0,173.0,0.0,1.0,58
174,7,low_opac_i,Invalid,59.0,174.0,0.7096828079464634,1.0,59
175,7,low_opac_v,Valid,59.0,175.0,0.4643305028226717,1.0,59
176,7,high_opac_v,Valid,59.0,176.0,0.0,1.0,59
177,7,low_opac_v,Valid,60.0,177.0,0.0,0.0,60
178,7,high_opac_v,Valid,60.0,178.0,0.0,0.0,60
179,7,low_opac_i,Invalid,60.0,179.0,0.0,1.0,60
180,7,high_opac_v,Valid,61.0,180.0,0.0,0.0,61
181,7,low_opac_v,Valid,61.0,181.0,0.0,1.0,61
182,7,low_opac_i,Invalid,61.0,182.0,0.7068200758469565,1.0,61
183,7,low_opac_v,Valid,62.0,183.0,0.4670417111640648,1.0,62
184,7,high_opac_v,Valid,62.0,184.0,0.3535864355013514,1.0,62
185,7,low_opac_i,Invalid,62.0,185.0,0.705477603775505,1.0,62
186,7,high_opac_v,Valid,63.0,186.0,0.0,1.0,63
187,7,low_opac_i,Invalid,63.0,187.0,0.0,0.0,63
188,7,low_opac_v,Valid,63.0,188.0,0.0,0.0,63
189,7,high_opac_v,Valid,64.0,189.0,0.3507609856048249,1.0,64
190,7,low_opac_v,Valid,64.0,190.0,0.0,0.0,64
191,7,low_opac_i,Invalid,64.0,191.0,0.0,1.0,64
192,7,low_opac_i,Invalid,65.0,192.0,0.0,0.0,65
193,7,low_opac_v,Valid,65.0,193.0,0.0,0.0,65
194,7,high_opac_v,Valid,65.0,194.0,0.0,0.0,65
195,7,low_opac_v,Valid,66.0,195.0,0.4819050902823133,1.0,66
196,7,high_opac_v,Valid,66.0,196.0,0.3548349335675127,1.0,66
197,7,low_opac_i,Invalid,66.0,197.0,0.0,0.0,66
198,7,high_opac_v,Valid,67.0,198.0,0.0,0.0,67
199,7,low_opac_v,Valid,67.0,199.0,0.0,0.0,67
200,7,low_opac_i,Invalid,67.0,200.0,0.0,1.0,67
201,7,low_opac_v,Valid,68.0,201.0,0.0,1.0,68
202,7,high_opac_v,Valid,68.0,202.0,0.3585625893957715,1.0,68
203,7,low_opac_i,Invalid,68.0,203.0,0.0,1.0,68
204,7,low_opac_v,Valid,69.0,204.0,0.0,1.0,69
205,7,high_opac_v,Valid,69.0,205.0,0.357317631592299,1.0,69
206,7,low_opac_i,Invalid,69.0,206.0,0.0,1.0,69
207,7,low_opac_i,Invalid,70.0,207.0,0.7151607752986183,1.0,70
208,7,low_opac_v,Valid,70.0,208.0,0.4832623559420932,1.0,70
209,7,high_opac_v,Valid,70.0,209.0,0.0,0.0,70
210,7,high_opac_v,Valid,71.0,210.0,0.3613417930867021,1.0,71
211,7,low_opac_v,Valid,71.0,211.0,0.4820695100914658,1.0,71
212,7,low_opac_i,Invalid,71.0,212.0,0.0,1.0,71
213,7,low_opac_v,Valid,72.0,213.0,0.0,1.0,72
214,7,high_opac_v,Valid,72.0,214.0,0.0,1.0,72
215,7,low_opac_i,Invalid,72.0,215.0,0.0,1.0,72
216,7,high_opac_v,Valid,73.0,216.0,0.3588677908420716,1.0,73
217,7,low_opac_i,Invalid,73.0,217.0,0.0,1.0,73
218,7,low_opac_v,Valid,73.0,218.0,0.4796994385555075,1.0,73
219,7,low_opac_v,Valid,74.0,219.0,0.0,1.0,74
220,7,low_opac_i,Invalid,74.0,220.0,0.7104840746061556,1.0,74
221,7,high_opac_v,Valid,74.0,221.0,0.3577058763820614,1.0,74
222,7,low_opac_i,Invalid,75.0,222.0,0.7093062075305376,1.0,75
223,7,high_opac_v,Valid,75.0,223.0,0.0,1.0,75
224,7,low_opac_v,Valid,75.0,224.0,0.0,0.0,75
0,8,high_opac_v,Valid,1.0,0.0,0.01,0.0,1
1,8,low_opac_v,Valid,1.0,1.0,0.0,0.0,1
2,8,low_opac_i,Invalid,1.0,2.0,0.0,0.0,1
3,8,low_opac_i,Invalid,2.0,3.0,0.0,0.0,2
4,8,high_opac_v,Valid,2.0,4.0,1.0,1.0,2
5,8,low_opac_v,Valid,2.0,5.0,1.0,1.0,2
6,8,low_opac_v,Valid,3.0,6.0,0.0,1.0,3
7,8,high_opac_v,Valid,3.0,7.0,0.6092784667527542,1.0,3
8,8,low_opac_i,Invalid,3.0,8.0,0.0,0.0,3
9,8,low_opac_i,Invalid,4.0,9.0,1.0,1.0,4
10,8,high_opac_v,Valid,4.0,10.0,0.4166206758936774,1.0,4
11,8,low_opac_v,Valid,4.0,11.0,0.6973591848232542,1.0,4
12,8,low_opac_i,Invalid,5.0,12.0,1.0,1.0,5
13,8,high_opac_v,Valid,5.0,13.0,0.3073330120243674,1.0,5
14,8,low_opac_v,Valid,5.0,14.0,0.0,1.0,5
15,8,high_opac_v,Valid,6.0,15.0,0.2346279982429363,1.0,6
16,8,low_opac_v,Valid,6.0,16.0,0.5683883945097726,1.0,6
17,8,low_opac_i,Invalid,6.0,17.0,1.0,1.0,6
18,8,low_opac_v,Valid,7.0,18.0,0.0,1.0,7
19,8,low_opac_i,Invalid,7.0,19.0,0.0,0.0,7
20,8,high_opac_v,Valid,7.0,20.0,0.0,1.0,7
21,8,high_opac_v,Valid,8.0,21.0,0.0,1.0,8
22,8,low_opac_i,Invalid,8.0,22.0,0.0,0.0,8
23,8,low_opac_v,Valid,8.0,23.0,0.0,1.0,8
24,8,low_opac_i,Invalid,9.0,24.0,1.0,1.0,9
25,8,low_opac_v,Valid,9.0,25.0,0.0,1.0,9
26,8,high_opac_v,Valid,9.0,26.0,0.0946151596189134,0.0,9
27,8,low_opac_i,Invalid,10.0,27.0,1.0,1.0,10
28,8,high_opac_v,Valid,10.0,28.0,0.184648698520366,1.0,10
29,8,low_opac_v,Valid,10.0,29.0,0.0,1.0,10
30,8,low_opac_i,Invalid,11.0,30.0,0.0,0.0,11
31,8,low_opac_v,Valid,11.0,31.0,0.3530086106684854,1.0,11
32,8,high_opac_v,Valid,11.0,32.0,0.1667600831278486,1.0,11
33,8,low_opac_i,Invalid,12.0,33.0,1.0,1.0,12
34,8,high_opac_v,Valid,12.0,34.0,0.1523279737050996,1.0,12
35,8,low_opac_v,Valid,12.0,35.0,0.0249926970610745,0.0,12
36,8,low_opac_i,Invalid,13.0,36.0,0.0,0.0,13
37,8,low_opac_v,Valid,13.0,37.0,0.4048701559960531,1.0,13
38,8,high_opac_v,Valid,13.0,38.0,0.0,1.0,13
39,8,low_opac_v,Valid,14.0,39.0,0.0,1.0,14
40,8,high_opac_v,Valid,14.0,40.0,0.1274255541932022,1.0,14
41,8,low_opac_i,Invalid,14.0,41.0,1.0,1.0,14
42,8,low_opac_i,Invalid,15.0,42.0,1.0,1.0,15
43,8,high_opac_v,Valid,15.0,43.0,0.0,1.0,15
44,8,low_opac_v,Valid,15.0,44.0,0.3723068795551985,1.0,15
45,8,low_opac_v,Valid,16.0,45.0,0.356239707858624,1.0,16
46,8,low_opac_i,Invalid,16.0,46.0,1.0,1.0,16
47,8,high_opac_v,Valid,16.0,47.0,0.1071795495546477,0.0,16
48,8,high_opac_v,Valid,17.0,48.0,0.1415117568516724,1.0,17
49,8,low_opac_v,Valid,17.0,49.0,0.3405007420684248,1.0,17
