trials.label,trials.startVal,trials.maxVal,trials.minVal,trials.startValSd,trials.pthreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.stepSize,trials.range,trials.cue,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepType,trials.intensity,signalOpacity,stair_response_correct,level,trials.response,stair_eye_ok,nTrial,position,validity,Stimulus,orientation,response_key,response_rt,response_correct,confidence,confidence_rt,eye_ok,trial_rep,participant,session,date,expName,psychopyVersion,
,,,,,,,,,,,,,,,,,,,,,,,,441,-1716,Valid,signal,-45,2,1.1035249000415206,0,1.0,2.412634399952367,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,444,-1716,Valid,signal,45,2,0.8199352000374347,0,1.0,2.128998399944976,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,447,1716,Valid,signal,45,2,1.1206730999983847,0,1.0,2.4298133000265807,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,450,-2274,Invalid,noise,-45,2,1.3863111000973731,1,1.0,2.6952590998262167,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,453,-1716,Valid,noise,-45,2,0.9372008999343961,1,1.0,2.24589529982768,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,456,-557,Valid,signal,45,1,1.370414099888876,1,2.0,2.6793132999446243,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,459,-1158,Valid,signal,45,1,0.8368307000491768,1,2.0,2.1456640001852065,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,462,1716,Valid,signal,-45,2,1.0538506999146193,0,1.0,2.3627539998851717,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,465,-1158,Valid,signal,45,1,0.8032472000923008,1,2.0,2.112280099885538,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,468,1158,Invalid,signal,45,1,1.971174499951303,1,2.0,3.2801481999922544,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,471,1716,Valid,noise,-45,2,1.0197821001056582,1,2.0,2.3286035999190062,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,474,-557,Valid,noise,-45,2,1.3202180999796838,1,3.0,2.6290080999024212,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,477,-2274,Valid,noise,45,2,3.4380847001448274,1,1.0,4.747032399987802,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,480,-1716,Valid,signal,45,2,1.1205901999492198,0,1.0,2.429457499878481,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,483,1716,Valid,signal,45,2,1.2365864999592304,0,1.0,2.5458076000213623,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,486,-1716,Valid,noise,-45,2,1.2036521998234093,1,1.0,2.512541600037366,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,489,1158,Valid,signal,45,1,1.6545337999705225,1,2.0,2.963222899939865,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,492,-1716,Invalid,signal,-45,2,1.3365108999423683,0,1.0,2.645557700190693,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,495,557,Valid,signal,45,1,1.0367664999794215,1,2.0,2.345784399891272,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,498,557,Valid,signal,45,1,1.959232100052759,1,2.0,5.99698629998602,True,2,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,501,1716,Valid,signal,-45,2,1.287204199936241,0,1.0,2.59601779980585,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,504,1716,Valid,signal,-45,2,1.1035290001891553,0,2.0,2.412536900024861,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,507,-557,Valid,noise,-45,2,1.2371266998816282,1,2.0,2.5461280001327395,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,510,-1716,Invalid,signal,45,2,3.804574300069362,0,1.0,5.113488300004974,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,513,2274,Invalid,signal,-45,2,1.4873344998341054,0,1.0,2.795991700142622,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,516,557,Invalid,noise,-45,2,1.203545100055635,1,3.0,2.5126316000241786,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,519,557,Invalid,noise,45,2,1.220087799942121,1,3.0,2.529163399944082,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,522,-1158,Invalid,noise,-45,2,1.3373529999516904,1,3.0,2.646277999971062,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,525,-557,Valid,noise,-45,2,0.870440199971199,1,3.0,2.1792574001010507,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,528,2274,Valid,noise,-45,2,1.1701727998442948,1,2.0,2.479235599981621,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,4,-2274,Valid,signal,45,2,2.292099299840629,0,1.0,3.601300199981779,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,8,2274,Invalid,noise,-45,2,1.7033708998933434,1,1.0,3.012750399997458,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,12,-2274,Valid,signal,-45,2,1.7695863998960704,0,1.0,3.0791096000466496,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,16,1158,Valid,signal,45,1,4.904852699954063,1,2.0,6.214392399881035,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,20,-1716,Valid,signal,-45,2,1.119665800128132,0,1.0,2.4290585999842733,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,24,-2274,Valid,signal,45,2,1.0200581999961287,0,1.0,2.3293324999976903,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,28,2274,Invalid,signal,-45,2,2.0533995998557657,0,1.0,3.3627418000251055,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,32,-1158,Valid,signal,45,1,1.0205316999927163,1,3.0,2.329652799991891,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,36,-557,Valid,signal,-45,1,1.2028022999875247,1,3.0,2.5121217998676,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,40,2274,Valid,noise,-45,2,1.3709697001613677,1,1.0,2.680106099927798,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,44,1716,Valid,noise,45,2,0.9695621998980641,1,2.0,2.27877079998143,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,48,-557,Valid,noise,-45,2,1.26951659983024,1,2.0,2.5787431998178363,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,52,2274,Invalid,signal,45,1,1.4038432000670582,1,2.0,2.7127731998916715,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,56,-2274,Valid,noise,45,2,1.437324799830094,1,2.0,2.7464551001321524,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,60,1158,Invalid,noise,-45,1,1.4524360001087189,0,2.0,2.761479000095278,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,64,557,Valid,noise,45,2,1.070353199960664,1,2.0,2.3794455998577178,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,68,-2274,Invalid,noise,-45,2,4.704332000110298,1,1.0,6.0134966999758035,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,72,-557,Valid,signal,-45,2,2.339191500097513,0,2.0,3.6484886000398546,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,76,1158,Valid,noise,45,2,0.9341716999188066,1,2.0,2.2435236999299377,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,80,557,Valid,noise,-45,2,0.7705014001112431,1,2.0,2.079657099908218,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,84,2274,Valid,noise,45,2,0.9193204999901354,1,2.0,2.2287371000275016,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,88,2274,Valid,noise,45,2,1.3544328999705613,1,1.0,2.6636500998865813,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,92,-2274,Valid,signal,-45,1,1.3201637999154627,1,1.0,2.6294639999978244,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,96,1716,Valid,noise,-45,2,0.9519537999294698,1,2.0,2.26109189982526,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,100,-557,Invalid,signal,-45,1,3.4203854999504983,1,1.0,4.729871999938041,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,104,1158,Valid,noise,-45,2,0.9533616001717746,1,2.0,2.2626930000260472,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,108,-557,Valid,noise,-45,2,0.8533267001621425,1,2.0,2.1624453000258654,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,112,2274,Valid,signal,45,2,0.9532341999001801,0,1.0,2.262511200038716,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,116,-1158,Invalid,signal,-45,1,1.4030158000532538,1,2.0,2.712480900110677,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,120,557,Invalid,noise,-45,2,2.1702620999421924,1,2.0,3.4796654998790473,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,124,1716,Valid,noise,-45,2,0.8863206000532955,1,2.0,2.195793000049889,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,128,1716,Valid,signal,-45,2,1.1369129999075085,0,2.0,2.4462445999961346,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,132,1716,Valid,signal,-45,2,0.8864400000311434,0,2.0,2.19571499992162,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,136,557,Valid,noise,-45,2,1.086543400073424,1,2.0,2.395791199989617,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,140,1716,Invalid,noise,45,1,2.2541038999333978,0,1.0,3.563395799836144,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,144,557,Valid,signal,-45,2,3.1344938999973238,0,2.0,7.747502600075677,True,2,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,148,1158,Valid,signal,-45,2,1.7366100000217557,0,2.0,3.045812799828127,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,152,-557,Valid,signal,-45,1,1.3536199999507517,1,2.0,2.663002399960533,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,156,-1716,Valid,signal,45,2,1.2369082001969218,0,2.0,2.5462299999780953,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,160,2274,Valid,signal,45,2,1.1697668000124395,0,2.0,2.479104100028053,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,164,-1158,Valid,noise,-45,2,1.8532529999502003,1,2.0,3.1628495000768453,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,168,2274,Valid,noise,45,2,1.4867241000756621,1,1.0,2.7960260999388993,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,172,-1158,Valid,signal,-45,1,0.8698757998645306,1,2.0,2.1789917000569403,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,176,1716,Valid,signal,45,2,5.339158900082111,0,1.0,6.648198800161481,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,180,1716,Invalid,noise,45,2,1.9864976999815553,1,1.0,3.2954875000286847,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,184,-2274,Invalid,signal,-45,2,1.4534946999046952,0,1.0,2.76289530005306,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,188,1716,Invalid,signal,-45,2,1.5367556000128388,0,1.0,2.845952200004831,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,192,-1158,Valid,noise,-45,2,1.1869055000133812,1,1.0,2.496165399905294,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,196,1716,Valid,signal,45,2,3.6540469999890774,0,1.0,4.963425399968401,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,200,1716,Invalid,signal,45,2,2.1036700000986457,0,2.0,3.412913099862635,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,204,-557,Valid,noise,-45,2,0.9698051998857409,1,3.0,2.279095099773258,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,208,-557,Valid,noise,-45,2,0.9700809998903424,1,4.0,2.279371100012213,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,212,-557,Valid,noise,-45,2,2.4874066999182105,1,4.0,3.796673900214955,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,216,-2274,Valid,noise,45,2,1.3194220000877976,1,1.0,2.628848599968478,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,220,-557,Valid,noise,-45,2,1.2867121000308543,1,4.0,2.596148499986157,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,224,2274,Valid,noise,-45,2,0.9528636999893934,1,2.0,2.262384799774736,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,228,557,Valid,signal,45,2,1.6037100998219103,0,2.0,2.9131360999308527,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,232,557,Valid,noise,45,2,1.1040670999791473,1,2.0,2.4131116999778897,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,236,-1158,Invalid,signal,45,1,1.2687470000237226,1,3.0,2.577970900107175,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,240,-557,Valid,signal,45,1,1.3537556999363005,1,4.0,2.6629584000911564,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,244,-1716,Valid,noise,-45,2,1.0032818000763655,1,2.0,2.3125864998437464,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,248,2274,Valid,signal,-45,2,2.186877900036052,0,1.0,3.496304600033909,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,252,-1158,Valid,signal,-45,2,1.1386339999735355,0,1.0,2.4478388000279665,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,256,-1716,Valid,noise,-45,2,2.0642027999274433,1,1.0,5.261443400057033,True,2,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,260,-1158,Valid,signal,45,1,0.9034392999019474,1,3.0,2.21264210017398,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,264,1716,Valid,signal,45,2,2.3370338999666274,0,1.0,3.6464390999171883,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,268,-1158,Valid,signal,-45,1,1.0359738001134247,1,2.0,2.345310099888593,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,272,2274,Valid,signal,45,2,0.987019499996677,0,2.0,2.296311700018123,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,276,1158,Valid,noise,-45,2,1.2704117000102997,1,2.0,2.579644200159237,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,280,1158,Valid,signal,-45,1,1.4698499999940395,1,2.0,2.7789378999732435,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,284,-1158,Valid,noise,45,2,1.7370862998068333,1,1.0,3.0463753999210894,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,288,-557,Valid,noise,45,2,1.1408863000106066,1,4.0,5.26322630001232,True,2,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,292,557,Invalid,signal,-45,2,1.921157900011167,0,3.0,3.2305391000118107,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,296,-2274,Valid,signal,-45,2,3.253768299939111,0,1.0,4.56308039999567,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,300,557,Valid,signal,-45,2,2.6366497999988496,0,3.0,7.197854400146753,True,2,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,304,557,Valid,signal,-45,2,1.0694833998568356,0,4.0,2.3788008999545127,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,308,-1158,Valid,signal,45,1,1.10288120014593,1,2.0,2.4121783000882715,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,312,557,Valid,noise,45,2,1.0870030000805855,1,2.0,2.396191200008616,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,316,1716,Valid,noise,-45,2,1.0200584998819977,1,2.0,2.3292434997856617,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,320,1158,Valid,noise,-45,2,0.9865526000503451,1,2.0,2.2956089000217617,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,324,2274,Valid,noise,-45,2,1.0032761998008937,1,2.0,2.312495999969542,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,328,1158,Valid,signal,45,1,1.1358318999409676,1,2.0,2.445383199956268,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,332,-2274,Valid,noise,-45,2,2.0507914000190794,1,1.0,6.8317384999245405,True,2,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,336,1158,Valid,signal,45,1,4.2865464999340475,1,2.0,5.596043600002304,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,340,-2274,Valid,noise,45,2,1.0366734000854194,1,1.0,2.3458296000026166,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,344,1716,Valid,noise,-45,2,3.0873777999076992,1,1.0,4.396632800111547,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,348,-1716,Valid,signal,-45,2,0.9369491999968886,0,2.0,2.246043600142002,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,352,-557,Invalid,noise,45,2,2.937588599976152,1,2.0,4.246747399913147,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,356,-557,Valid,noise,-45,2,0.7530064999591559,1,2.0,2.0623963000252843,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,360,1158,Invalid,signal,45,1,2.0366395998280495,1,2.0,3.3458885999862105,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,364,-1716,Valid,signal,45,2,0.970432800007984,0,2.0,2.2796880998648703,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,368,1158,Valid,noise,45,2,0.7529027999844402,1,2.0,2.062267799861729,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,372,2274,Valid,signal,45,2,1.053630999987945,0,1.0,2.3626941998954862,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,376,-557,Valid,noise,45,2,0.9867730000987649,1,3.0,2.29588310001418,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,380,-557,Invalid,signal,45,1,1.3867442000191659,1,2.0,2.6960445002187043,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,384,-1716,Valid,noise,45,2,1.4699421001132578,1,2.0,2.779118200065568,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,388,1716,Valid,signal,45,2,0.8529838998802006,0,2.0,2.1623825998976827,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,392,557,Valid,noise,45,2,1.053958100033924,1,2.0,2.3634327000472695,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,396,-1158,Valid,signal,45,1,0.9692957999650389,1,3.0,2.278466199990362,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,400,-1716,Valid,noise,45,2,1.03712120000273,1,2.0,2.3468820999842137,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,404,-1716,Invalid,signal,45,2,1.4021562999114394,0,1.0,2.7117507001385093,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,408,-2274,Valid,signal,-45,2,1.1532815000973642,0,1.0,2.4626031999941915,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,412,2274,Valid,signal,45,2,1.737128300126642,0,1.0,3.0464066001586616,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,416,1716,Valid,signal,-45,2,1.0363535999786109,0,2.0,2.3456140998750925,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,420,-557,Valid,signal,45,1,1.0865292998496443,1,3.0,2.3957901999820024,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,424,2274,Valid,signal,-45,2,1.0201677000150084,0,2.0,2.329654899891466,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,428,-1716,Valid,signal,-45,2,0.8363147999625653,0,2.0,2.145642900140956,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,432,1158,Valid,noise,45,2,3.020926699973643,1,1.0,4.330025800038129,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
